date,text,code,temperature,feels_like,pressure,humidity,visibility,wind_direction,wind_direction_degree,wind_speed,wind_scale
2017-7-24 3:30,多云,4,26,25,1000,85,2.2,西,290,2.88,1
2017-7-24 4:00,多云,4,26,25,1000,85,2.2,西,290,2.88,1
2017-7-24 4:30,多云,4,26,26,1000,85,2.2,南,180,3.6,1
2017-7-24 5:00,多云,4,26,26,1000,85,2.2,南,180,3.6,1
2017-7-24 5:30,阴,9,25,25,999,88,1.7,东,98,5.04,1
2017-7-24 6:00,阴,9,25,25,999,87,1.7,东,76,5.4,1
2017-7-24 6:30,多云,4,25,25,1000,85,1.7,东南,118,5.04,1
2017-7-24 7:00,多云,4,26,25,1000,83,1.7,东北,39,4.32,1
2017-7-24 7:30,多云,4,26,25,1000,83,3.3,东南,124,2.88,1
2017-7-24 8:00,多云,4,26,26,1000,82,3.3,西,250,5.04,1
2017-7-24 8:30,多云,4,27,27,1001,80,4.3,南,188,7.2,2
2017-7-24 9:00,多云,4,27,27,1001,79,4.3,南,169,3.6,1
2017-7-24 9:30,多云,4,27,27,1001,79,3.6,西,259,5.04,1
2017-7-24 10:00,多云,4,28,27,1001,75,3.6,西,248,6.84,2
2017-7-24 10:30,多云,4,28,28,1001,74,3.4,西,270,5.4,1
2017-7-24 11:00,多云,4,29,28,1001,71,3.4,北,346,10.08,2
2017-7-24 11:30,多云,4,29,28,1001,71,3.4,北,346,10.08,2
2017-7-24 12:00,多云,4,29,28,1001,71,3.4,北,346,10.08,2
2017-7-24 12:30,多云,4,27,27,1001,69,3.4,北,360,7.2,2
2017-7-24 13:00,多云,4,30,29,1002,67,10.4,北,14,7.56,2
2017-7-24 13:30,多云,4,29,29,1002,67,10.4,北,360,7.2,2
2017-7-24 14:00,多云,4,30,29,1001,68,19.1,东北,42,10.8,2
2017-7-24 14:30,多云,4,30,29,1000,69,19.7,东北,23,12.96,3
2017-7-24 15:00,多云,4,30,29,1000,69,19.7,东北,23,12.96,3
2017-7-24 15:30,多云,4,30,29,1000,69,19.7,东北,23,12.96,3
2017-7-24 16:00,阴,9,30,30,1001,65,18.4,东北,45,9,2
2017-7-24 16:30,阴,9,30,30,1001,64,25.1,东北,23,9,2
2017-7-24 17:00,阴,9,30,29,1001,68,25.1,东北,56,7.2,2
2017-7-24 17:30,阴,9,29,29,1001,68,23.2,北,17,9,2
2017-7-24 18:00,阴,9,29,28,1002,68,23.2,东,79,5.76,2
2017-7-24 18:30,阴,9,29,28,1002,69,27.5,东北,23,8.28,2
2017-7-24 19:00,多云,4,28,28,1002,71,27.5,北,17,7.56,2
2017-7-24 19:30,阴,9,28,28,1002,72,23.4,东,73,12.24,3
2017-7-24 20:00,阴,9,28,28,1002,73,23.4,北,354,6.12,2
2017-7-24 20:30,阴,9,28,28,1003,74,21.7,东北,45,5.4,1
2017-7-24 21:00,阴,9,28,27,1003,75,21.7,东南,113,1.08,1
2017-7-24 21:30,阴,9,28,27,1004,76,16.8,北,20,9,2
2017-7-24 22:00,阴,9,27,27,1004,75,16.8,东北,39,7.2,2
2017-7-24 22:30,阴,9,27,27,1004,75,16.8,东北,53,7.92,2
2017-7-24 23:00,阴,9,27,27,1004,75,16.8,东北,53,7.92,2
2017-7-24 23:30,阴,9,27,27,1004,75,16.8,东北,53,7.92,2
2017-7-25 0:00,阴,9,28,28,1003,79,16.8,东北,45,10.8,2
2017-7-25 0:30,阴,9,27,26,1003,78,20.8,东,76,4.32,1
2017-7-25 1:00,阴,9,27,26,1003,77,20.8,东北,62,5.76,2
2017-7-25 1:30,阴,9,26,26,1003,77,22.7,东北,53,4.32,1
2017-7-25 2:00,阴,9,26,26,1003,79,22.7,东北,45,2.52,1
2017-7-25 2:30,多云,4,26,25,1004,81,22.6,东北,51,3.96,1
2017-7-25 3:00,多云,4,25,25,1004,83,22.6,东,73,3.24,1
2017-7-25 3:30,多云,4,25,25,1004,83,16.7,东北,34,5.4,1
2017-7-25 4:00,多云,4,26,25,1004,82,16.7,东,68,5.4,1
2017-7-25 4:30,多云,4,26,25,1005,81,16.8,东北,48,5.4,1
2017-7-25 5:00,多云,4,25,25,1005,79,16.8,东,70,4.32,1
2017-7-25 5:30,多云,4,25,25,1005,80,26.4,东北,48,6.12,2
2017-7-25 6:30,多云,4,26,25,1005,80,21.6,东,70,5.04,1
2017-7-25 7:00,多云,4,26,26,1005,77,21.6,东北,39,6.48,2
2017-7-25 7:30,多云,4,26,26,1005,77,20.5,东,87,5.4,1
2017-7-25 8:00,多云,4,27,27,1005,73,20.5,东,76,4.32,1
2017-7-25 8:30,多云,4,28,28,1006,72,19.6,南,188,7.56,2
2017-7-25 9:00,多云,4,28,28,1006,72,19.6,西,250,5.04,1
2017-7-25 9:30,多云,4,28,28,1006,68,15,西南,222,10.44,2
2017-7-25 10:00,多云,4,29,28,1006,69,15,西南,203,12.24,3
2017-7-25 10:30,多云,4,27,27,1006,70,15,西南,231,26.64,4
2017-7-25 11:00,多云,4,28,28,1006,70,6,西南,211,12.6,3
2017-7-25 11:30,多云,4,28,28,1006,67,7.5,西,253,10.44,2
2017-7-25 12:00,多云,4,29,29,1006,66,7.5,西,250,16.92,3
2017-7-25 12:30,多云,4,28,28,1006,67,6,西南,219,11.16,2
2017-7-25 13:00,多云,4,28,27,1006,69,6,西南,222,18.72,3
2017-7-25 13:30,多云,4,27,27,1006,69,14.7,西,248,14.04,3
2017-7-25 14:00,多云,4,28,27,1005,71,14.7,西南,214,4.68,1
2017-7-25 14:30,阴,9,28,28,1005,62,6.9,西北,304,6.12,2
2017-7-25 15:00,阴,9,29,28,1004,58,6.9,南,197,5.76,2
2017-7-25 15:30,阴,9,30,29,1004,57,8.7,西南,203,11.52,2
2017-7-25 16:00,阴,9,30,29,1004,53,8.7,南,197,12.24,3
2017-7-25 16:30,阴,9,30,29,1004,51,11.6,南,191,10.8,2
2017-7-25 17:00,阴,9,29,28,1004,54,11.6,西南,233,15.84,3
2017-7-25 17:30,阴,9,29,28,1004,54,11.6,西南,233,15.84,3
2017-7-25 18:00,阴,9,29,28,1004,56,15.5,西南,242,12.96,3
2017-7-25 18:30,多云,4,29,28,1004,59,13.6,西南,245,8.28,2
2017-7-25 19:00,多云,4,28,28,1004,58,13.6,西南,222,9,2
2017-7-25 19:30,多云,4,28,27,1004,58,12.6,西南,219,9,2
2017-7-25 20:00,多云,4,28,27,1004,57,12.6,南,200,7.2,2
2017-7-25 20:30,多云,4,28,27,1004,58,13.9,西南,239,5.04,1
2017-7-25 21:00,多云,4,28,27,1004,59,13.9,西南,214,5.4,1
2017-7-25 21:30,多云,4,27,27,1004,60,12.9,西南,245,5.04,1
2017-7-25 22:00,多云,4,27,26,1004,62,12.9,西南,231,3.6,1
2017-7-25 22:30,多云,4,27,26,1004,64,11.4,南,194,5.4,1
2017-7-25 23:00,多云,4,26,26,1004,66,11.4,西南,245,4.68,1
2017-7-25 23:30,阴,9,26,25,1004,71,8.9,西南,214,5.04,1
2017-7-26 0:00,阴,9,25,25,1004,74,8.9,西南,214,7.2,2
2017-7-26 0:30,阴,9,25,25,1004,74,7,西南,217,3.24,1
2017-7-26 1:00,阴,9,25,25,1004,74,7,南,188,6.12,2
2017-7-26 1:30,阴,9,25,25,1004,73,6.3,西南,222,5.76,2
2017-7-26 2:00,阴,9,25,25,1003,72,6.3,西南,222,7.56,2
2017-7-26 2:30,阴,9,25,25,1003,72,6.4,西南,219,3.6,1
2017-7-26 3:00,阴,9,25,25,1003,71,6.4,东南,143,3.24,1
2017-7-26 3:30,阴,9,25,24,1003,63,6.4,西南,245,6.12,2
2017-7-26 4:00,阴,9,25,24,1003,58,6.4,南,197,5.04,1
2017-7-26 4:30,阴,9,25,25,1003,61,18.6,西南,231,2.52,1
2017-7-26 5:00,阴,9,25,24,1003,64,18.6,北,999017,0,0
2017-7-26 5:30,多云,4,24,24,1003,66,10.8,北,999017,0,0
2017-7-26 6:00,多云,4,24,24,1003,66,10.8,北,999017,0.72,0
2017-7-26 6:30,多云,4,25,24,1003,66,17.7,东北,23,14.04,3
2017-7-26 7:00,多云,4,24,23,1003,78,17.7,东北,23,11.16,2
2017-7-26 7:30,多云,4,23,23,1004,77,6.4,东北,62,11.16,2
2017-7-26 8:30,阵雨,10,22,21,1004,86,5.6,北,11,10.8,2
2017-7-26 9:00,阵雨,10,22,21,1004,89,5.6,东北,42,12.96,3
2017-7-26 9:30,多云,4,22,21,1004,88,6,北,8,11.88,2
2017-7-26 10:00,阵雨,10,22,21,1004,86,6,东北,39,11.52,2
2017-7-26 10:30,多云,4,22,21,1004,85,7,东北,53,12.24,3
2017-7-26 11:00,阵雨,10,22,21,1003,86,7,东北,48,11.88,2
2017-7-26 11:30,多云,4,22,21,1003,85,7.5,东北,39,7.92,2
2017-7-26 12:00,多云,4,22,21,1003,81,7.5,东北,25,15.12,3
2017-7-26 12:30,多云,4,22,22,1003,78,10.8,东北,62,12.24,3
2017-7-26 13:00,多云,4,22,22,1003,77,10.8,东北,62,14.76,3
2017-7-26 13:30,多云,4,23,22,1003,75,16.3,东北,65,11.16,2
2017-7-26 14:00,多云,4,22,22,1002,74,16.3,北,17,11.88,2
2017-7-26 14:30,多云,4,23,22,1002,72,23,东,84,18.72,3
2017-7-26 15:00,多云,4,23,23,1002,68,23,东北,53,9,2
2017-7-26 15:30,多云,4,23,23,1002,65,29.9,东北,48,9.72,2
2017-7-26 16:00,多云,4,23,23,1002,64,29.9,东北,56,8.28,2
2017-7-26 16:30,多云,4,23,23,1002,64,34.6,东北,31,5.4,1
2017-7-26 17:00,多云,4,24,24,1002,64,34.6,东,84,5.04,1
2017-7-26 17:30,晴,0,24,24,1001,64,28.8,东,84,7.56,2
2017-7-26 18:00,晴,0,24,24,1001,64,28.8,东北,56,5.04,1
2017-7-26 18:30,晴,0,24,24,1001,64,28.8,东北,25,5.76,2
2017-7-26 19:00,阴,9,24,24,1001,60,26.9,东北,53,11.16,2
2017-7-26 19:30,阴,9,24,24,1001,64,29.1,东,90,6.12,2
2017-7-26 20:00,阴,9,24,23,1001,65,29.1,东,79,5.4,1
2017-7-26 20:30,阴,9,23,23,1001,65,24.9,东,87,5.4,1
2017-7-26 21:00,阴,9,23,23,1002,66,24.9,东,104,5.4,1
2017-7-26 21:30,阴,9,23,23,1002,67,23.8,东,79,5.4,1
2017-7-26 22:00,阴,9,23,23,1002,67,23.8,东南,113,4.68,1
2017-7-26 22:30,阴,9,23,22,1002,70,19.5,东北,62,2.88,1
2017-7-26 23:00,阴,9,22,22,1002,73,19.5,东北,48,2.52,1
2017-7-26 23:30,阴,9,22,22,1002,74,13.7,西南,245,5.76,2
2017-7-27 0:00,阴,9,22,22,1002,77,13.7,西南,225,2.88,1
2017-7-27 0:30,阴,9,22,21,1002,77,11.1,西,248,4.32,1
2017-7-27 1:00,阴,9,22,21,1002,77,11.1,西南,228,5.4,1
2017-7-27 1:30,阴,9,22,21,1002,78,11.6,西北,304,5.4,1
2017-7-27 2:00,阴,9,22,21,1002,79,11.6,西南,217,2.16,1
2017-7-27 2:30,阴,9,22,21,1002,80,9.5,西,248,2.88,1
2017-7-27 3:00,阴,9,21,21,1002,83,9.5,东,79,1.8,1
2017-7-27 3:30,阴,9,21,21,1002,83,7.8,东北,28,1.08,1
2017-7-27 4:00,阴,9,21,21,1002,84,7.8,北,999017,0,0
2017-7-27 4:30,阴,9,21,21,1002,84,8.3,西南,219,3.96,1
2017-7-27 5:00,阴,9,21,21,1003,85,8.3,西南,228,3.96,1
2017-7-27 5:30,阴,9,21,21,1003,85,7.8,西南,242,3.6,1
2017-7-27 6:30,阴,9,22,21,1003,85,8.7,北,357,2.52,1
2017-7-27 7:00,阴,9,22,21,1002,83,8.7,东北,37,5.76,2
2017-7-27 7:30,阴,9,22,22,1003,79,8.9,北,3,3.6,1
2017-7-27 8:00,阴,9,23,23,1003,78,8.9,北,3,4.68,1
2017-7-27 8:30,阴,9,24,23,1003,75,8.2,东北,48,6.84,2
2017-7-27 9:00,阴,9,24,24,1003,72,8.2,东北,56,4.68,1
2017-7-27 9:30,阴,9,25,25,1003,71,6.6,北,11,4.68,1
2017-7-27 10:00,阴,9,26,25,1003,64,6.6,北,8,9,2
2017-7-27 10:30,阴,9,26,25,1003,64,7.8,东北,62,7.56,2
2017-7-27 11:00,阴,9,26,26,1003,60,7.8,北,349,7.56,2
2017-7-27 11:30,阴,9,26,26,1003,60,7.8,东北,65,5.76,2
2017-7-27 12:00,多云,4,27,27,1003,61,7.8,西,248,6.48,2
2017-7-27 12:30,多云,4,28,27,1003,60,8.7,西,290,6.48,2
2017-7-27 13:00,多云,4,28,27,1003,60,8.7,西,290,6.48,2
2017-7-27 13:30,多云,4,29,29,1003,60,7.9,东北,39,10.08,2
2017-7-27 14:00,多云,4,30,29,1003,56,7.9,东北,31,2.88,1
2017-7-27 14:30,多云,4,30,29,1003,54,10.2,西,248,2.88,1
2017-7-27 15:00,多云,4,29,29,1003,60,10.2,西,270,8.28,2
2017-7-27 15:30,多云,4,29,29,1004,61,7.1,西,253,9.36,2
2017-7-27 16:00,多云,4,29,28,1004,64,7.1,西南,245,14.76,3
2017-7-27 16:30,多云,4,29,28,1003,66,5.5,西,273,9.72,2
2017-7-27 17:00,多云,4,28,28,1003,66,5.5,西,278,9.36,2
2017-7-27 17:30,多云,4,28,28,1003,66,6.8,西,264,9.72,2
2017-7-27 18:00,多云,4,28,27,1003,66,6.8,西,259,6.48,2
2017-7-27 18:30,多云,4,28,27,1003,67,8.4,西,290,8.28,2
2017-7-27 19:00,多云,4,27,27,1004,70,8.4,西,248,8.28,2
2017-7-27 19:30,多云,4,27,27,1004,70,9.2,西,276,5.04,1
2017-7-27 20:00,多云,4,27,26,1004,67,9.2,西,278,9.36,2
2017-7-27 20:30,多云,4,27,26,1005,69,9.2,西南,205,3.6,1
2017-7-27 21:00,多云,4,27,26,1005,71,9.2,西南,239,5.04,1
2017-7-27 21:30,多云,4,26,26,1005,72,8.8,西北,304,4.32,1
2017-7-27 22:00,多云,4,26,26,1006,75,8.8,西南,245,3.6,1
2017-7-27 22:30,多云,4,26,26,1006,75,7.7,西北,298,3.24,1
2017-7-27 23:00,多云,4,26,26,1006,75,7.7,西,284,4.68,1
2017-7-27 23:30,多云,4,26,25,1006,78,7.3,西南,205,3.6,1
2017-7-28 0:00,多云,4,25,25,1006,81,7.3,北,999017,0,0
2017-7-28 0:30,多云,4,25,25,1006,83,6.5,北,14,1.8,1
2017-7-28 1:00,多云,4,25,24,1007,85,6.5,北,999017,0,0
2017-7-28 1:30,多云,4,24,24,1007,86,5.5,北,999017,0.72,0
2017-7-28 2:00,多云,4,24,23,1007,88,5.5,东北,28,3.24,1
2017-7-28 2:30,多云,4,24,23,1007,89,5.3,北,999017,0,0
2017-7-28 3:00,多云,4,24,23,1007,88,5.3,东北,42,2.88,1
2017-7-28 3:30,多云,4,24,23,1007,89,4.6,东北,53,3.96,1
2017-7-28 4:00,多云,4,24,23,1007,90,4.6,东南,135,3.6,1
2017-7-28 4:30,多云,4,24,23,1007,90,3.6,东北,48,3.24,1
2017-7-28 5:00,多云,4,24,24,1008,88,3.6,东北,39,4.32,1
2017-7-28 5:30,多云,4,24,24,1008,88,3.7,东北,25,4.32,1
2017-7-28 6:00,多云,4,25,24,1008,86,3.7,东北,53,6.84,2
2017-7-28 6:30,多云,4,25,25,1008,83,5.7,东北,56,10.08,2
2017-7-28 7:00,多云,4,26,25,1008,75,5.7,东,68,10.44,2
2017-7-28 7:30,多云,4,26,26,1009,73,13.1,东北,45,9,2
2017-7-28 8:00,多云,4,26,26,1009,71,13.1,东北,53,6.12,2
2017-7-28 8:30,多云,4,27,26,1009,68,13.1,东北,48,8.28,2
2017-7-28 9:00,多云,4,27,26,1009,68,13.1,东北,48,8.28,2
2017-7-28 9:30,多云,4,28,27,1009,66,14.4,北,8,6.48,2
2017-7-28 10:00,多云,4,28,28,1009,63,18,东北,65,8.28,2
2017-7-28 10:30,多云,4,29,29,1010,53,18,北,3,7.92,2
2017-7-28 11:00,多云,4,29,28,1010,60,22.1,东北,31,9,2
2017-7-28 11:30,多云,4,29,28,1009,59,21.3,北,20,9,2
2017-7-28 12:00,多云,4,29,28,1009,59,21.3,北,20,7.2,2
2017-7-28 12:30,多云,4,29,29,1009,55,18.3,东,76,2.88,1
2017-7-28 13:00,多云,4,30,29,1009,53,18.3,北,8,5.04,1
2017-7-28 13:30,多云,4,30,29,1009,50,20.6,西,248,6.84,2
2017-7-28 14:00,多云,4,30,29,1009,51,20.6,东南,138,5.76,2
2017-7-28 14:30,多云,4,31,30,1009,48,25,南,197,5.4,1
2017-7-28 15:00,多云,4,31,30,1008,47,25,南,200,7.56,2
2017-7-28 15:30,多云,4,31,30,1008,46,24.6,西北,326,5.04,1
2017-7-28 16:00,多云,4,31,30,1008,52,24.6,南,183,9,2
2017-7-28 16:30,多云,4,30,29,1008,47,22.8,西南,203,6.48,2
2017-7-28 17:00,多云,4,30,29,1008,48,22.8,西南,208,6.12,2
2017-7-28 17:30,多云,4,30,29,1008,53,25,西南,217,10.8,2
2017-7-28 18:00,多云,4,30,29,1008,54,25,西南,203,11.52,2
2017-7-28 18:30,多云,4,29,29,1008,53,18.6,西南,231,6.84,2
2017-7-28 19:00,多云,4,29,28,1008,56,18.6,南,200,9,2
2017-7-28 19:30,多云,4,29,28,1008,56,19.4,西南,222,5.4,1
2017-7-28 20:00,多云,4,28,27,1008,60,19.4,西南,211,5.04,1
2017-7-28 20:30,晴,1,28,27,1008,61,15.1,西南,214,3.96,1
2017-7-28 21:00,晴,1,27,26,1008,64,15.1,南,191,5.4,1
2017-7-28 21:30,晴,1,27,26,1008,66,11.7,南,200,7.2,2
2017-7-28 22:00,晴,1,26,26,1008,68,11.7,西南,236,4.32,1
2017-7-28 22:30,多云,4,26,25,1008,69,9.6,西南,208,3.96,1
2017-7-28 23:00,多云,4,26,25,1008,72,9.6,西南,222,5.04,1
2017-7-28 23:30,多云,4,26,25,1008,72,7.2,西南,222,5.4,1
2017-7-29 0:00,多云,4,25,24,1008,78,7.2,西南,211,6.12,2
2017-7-29 0:30,多云,4,25,24,1008,80,5.8,西南,233,6.48,2
2017-7-29 1:00,多云,4,24,24,1007,82,5.8,西南,236,4.68,1
2017-7-29 1:30,多云,4,24,24,1007,84,4.6,西南,203,2.88,1
2017-7-29 2:00,多云,4,24,23,1007,86,4.6,南,158,3.24,1
2017-7-29 2:30,多云,4,24,23,1007,87,4.8,西南,217,4.68,1
2017-7-29 3:00,多云,4,24,23,1007,88,4.8,西南,239,5.4,1
2017-7-29 3:30,多云,4,23,23,1007,91,2.9,西南,214,5.76,2
2017-7-29 4:00,多云,4,23,22,1007,91,2.9,西南,214,6.48,2
2017-7-29 4:30,多云,4,23,22,1007,91,1.5,西南,214,5.4,1
2017-7-29 5:00,多云,4,22,22,1006,92,1.5,西南,219,5.04,1
2017-7-29 5:30,多云,4,22,22,1007,91,1.5,南,180,5.4,1
2017-7-29 6:30,多云,4,23,22,1007,92,1.6,西南,222,6.48,2
2017-7-29 7:00,多云,4,23,22,1007,89,1.6,西南,245,5.4,1
2017-7-29 8:00,多云,4,24,23,1007,79,2.5,西南,217,4.32,1
2017-7-29 8:30,多云,4,25,24,1007,74,9.4,西南,228,1.44,1
2017-7-29 9:00,晴,0,26,26,1007,67,9.4,西南,233,7.92,2
2017-7-29 9:30,多云,4,26,25,1007,76,11.4,西南,214,18,3
2017-7-29 10:30,多云,4,27,26,1006,75,6.3,西南,214,16.92,3
2017-7-29 11:00,多云,4,27,27,1006,63,6.3,西南,242,27.72,4
2017-7-29 11:30,多云,4,27,26,1006,63,8.4,西南,228,23.04,4
2017-7-29 12:00,多云,4,27,26,1006,62,8.4,西,248,28.8,5
2017-7-29 12:30,多云,4,27,26,1006,62,7.8,西,259,20.16,4
2017-7-29 13:00,多云,4,29,28,1005,56,7.8,西南,225,22.32,4
2017-7-29 13:30,多云,4,28,27,1005,56,19.8,西南,225,30.24,5
2017-7-29 14:00,多云,4,27,26,1005,56,19.8,西南,225,21.24,4
2017-7-29 14:30,多云,4,28,27,1005,54,20.3,西,262,24.84,4
2017-7-29 15:00,多云,4,27,26,1005,55,20.3,西南,236,22.32,4
2017-7-29 15:30,多云,4,28,27,1004,59,26.1,西,248,16.56,3
2017-7-29 16:00,多云,4,29,28,1004,55,26.1,西南,214,24.48,4
2017-7-29 16:30,多云,4,28,27,1004,55,25.8,西南,203,23.4,4
2017-7-29 17:00,多云,4,28,27,1003,57,25.8,西南,219,17.64,3
2017-7-29 17:30,多云,4,28,28,1003,56,30.7,南,191,15.48,3
2017-7-29 18:00,多云,4,28,27,1003,56,30.7,西南,222,11.52,2
2017-7-29 18:30,多云,4,27,27,1002,58,29.1,西南,217,20.52,4
2017-7-29 19:00,多云,4,27,26,1003,59,29.1,西南,203,12.6,3
2017-7-29 19:30,多云,4,26,26,1003,61,29.8,西南,217,14.04,3
2017-7-29 20:00,多云,4,26,25,1003,61,29.8,西南,211,13.32,3
2017-7-29 20:30,晴,1,25,25,1003,65,29.9,西南,245,18,3
2017-7-29 21:00,晴,1,24,24,1003,68,29.9,西南,211,11.52,2
2017-7-29 21:30,晴,1,24,24,1003,69,21.9,西南,228,7.2,2
2017-7-29 22:00,晴,1,24,23,1003,70,21.9,西南,228,9.72,2
2017-7-29 22:30,晴,1,23,23,1003,71,20.1,西南,208,7.56,2
2017-7-29 23:00,晴,1,23,23,1003,73,20.1,西南,211,7.2,2
2017-7-29 23:30,晴,1,23,22,1003,73,15.6,西南,214,10.08,2
2017-7-30 0:00,晴,1,22,22,1002,76,15.6,西南,203,6.12,2
2017-7-30 0:30,晴,1,22,21,1002,78,12.5,西南,203,5.04,1
2017-7-30 1:00,晴,1,22,21,1002,80,12.5,西南,208,3.24,1
2017-7-30 1:30,晴,1,21,21,1002,81,11.3,西南,211,2.88,1
2017-7-30 2:00,晴,1,21,20,1002,83,11.3,南,200,5.04,1
2017-7-30 2:30,晴,1,21,20,1002,84,9.2,南,188,5.04,1
2017-7-30 3:00,晴,1,20,20,1002,86,9.2,西南,211,5.4,1
2017-7-30 3:30,晴,1,20,19,1002,87,7.8,西南,211,5.4,1
2017-7-30 4:00,晴,1,20,19,1002,88,7.8,南,183,5.4,1
2017-7-30 4:30,晴,1,20,19,1002,88,7.3,南,177,5.04,1
2017-7-30 5:00,晴,1,20,19,1002,89,7.3,南,183,3.96,1
2017-7-30 5:30,晴,1,20,19,1002,88,6.1,西南,231,4.32,1
2017-7-30 6:30,晴,0,21,20,1002,88,5.1,西,250,5.04,1
2017-7-30 7:00,晴,0,21,21,1002,84,5.1,西,256,6.48,2
2017-7-30 7:30,晴,0,22,22,1002,80,5.1,西,273,5.76,2
2017-7-30 8:00,晴,0,24,24,1002,73,5.1,东,87,3.24,1
2017-7-30 8:30,晴,0,25,25,1002,67,5.9,南,188,5.04,1
2017-7-30 9:00,晴,0,25,24,1002,66,5.9,西南,231,8.28,2
2017-7-30 9:30,晴,0,26,25,1002,66,8.6,西南,214,12.96,3
2017-7-30 10:00,晴,0,26,26,1002,61,8.6,南,200,10.08,2
2017-7-30 10:30,晴,0,27,27,1002,57,10.9,西南,225,12.96,3
2017-7-30 11:00,晴,0,28,27,1002,54,10.9,西,259,11.16,2
2017-7-30 11:30,晴,0,28,27,1002,50,12.4,南,200,15.84,3
2017-7-30 12:00,晴,0,29,28,1001,49,12.4,南,197,15.84,3
2017-7-30 12:30,晴,0,29,28,1001,52,12.5,南,188,11.52,2
2017-7-30 13:00,晴,0,29,29,1001,52,12.5,南,188,12.6,3
2017-7-30 13:30,晴,0,29,28,1001,50,14.6,西南,214,16.92,3
2017-7-30 14:00,晴,0,30,29,1001,49,14.6,西南,239,16.92,3
2017-7-30 14:30,晴,0,30,29,1000,47,15.3,南,177,12.24,3
2017-7-30 15:00,晴,0,30,29,1000,47,15.3,西南,203,9.72,2
2017-7-30 15:30,晴,0,30,29,1000,50,19.9,西南,236,10.44,2
2017-7-30 16:00,晴,0,30,29,1000,48,19.9,南,197,14.04,3
2017-7-30 16:30,晴,0,30,29,1000,49,20.8,西南,236,13.32,3
2017-7-30 17:00,晴,0,30,29,1000,49,20.8,东南,121,14.04,3
2017-7-30 17:30,多云,4,30,29,1000,51,16.5,西南,228,10.44,2
2017-7-30 18:00,多云,4,30,29,1000,53,16.5,西南,242,14.4,3
2017-7-30 18:30,晴,0,29,28,1000,54,19.8,西南,205,15.12,3
2017-7-30 19:00,晴,0,29,28,1000,56,19.8,西南,208,8.28,2
2017-7-30 19:30,晴,0,28,28,1000,57,22,西南,203,13.68,3
2017-7-30 20:00,晴,1,28,27,1000,60,22,南,169,11.16,2
2017-7-30 20:30,晴,1,28,27,1001,62,18.4,西南,205,9,2
2017-7-30 21:00,晴,1,27,26,1001,64,18.4,西南,208,6.48,2
2017-7-30 21:30,晴,1,27,26,1002,65,11.6,南,200,7.56,2
2017-7-30 22:00,晴,1,26,26,1002,68,11.6,西南,225,4.68,1
2017-7-30 22:30,晴,1,26,25,1002,70,9.4,南,200,5.76,2
2017-7-30 23:00,晴,1,26,25,1002,71,9.4,南,188,7.2,2
2017-7-30 23:30,晴,1,25,25,1002,74,7,南,180,4.68,1
2017-7-31 0:00,晴,1,25,24,1002,76,7,西南,222,5.04,1
2017-7-31 0:30,晴,1,25,24,1002,77,5.3,西南,236,5.04,1
2017-7-31 1:00,晴,1,24,24,1002,79,5.3,西南,231,7.56,2
2017-7-31 1:30,晴,1,24,24,1002,80,4,南,200,6.12,2
2017-7-31 2:00,晴,1,24,23,1002,81,4,南,194,7.56,2
2017-7-31 2:30,晴,1,24,23,1002,82,3,南,180,8.64,2
2017-7-31 3:00,晴,1,23,23,1002,84,3,西南,222,6.12,2
2017-7-31 3:30,晴,1,23,23,1002,84,3,西南,222,6.12,2
2017-7-31 4:00,晴,1,23,22,1002,89,1.9,西南,222,3.96,1
2017-7-31 4:30,晴,1,23,22,1002,89,1.5,西,256,2.88,1
2017-7-31 5:00,晴,1,22,22,1002,90,1.5,西南,222,2.88,1
2017-7-31 5:30,晴,1,22,22,1002,90,1.4,东,87,2.52,1
2017-7-31 6:00,晴,0,22,22,1003,90,1.4,东南,141,3.6,1
2017-7-31 6:30,晴,0,23,22,1003,88,1.3,东南,124,2.52,1
2017-7-31 7:00,晴,0,24,24,1003,85,1.3,南,188,6.48,2
2017-7-31 7:30,晴,0,24,24,1003,83,1.6,南,158,3.96,1
2017-7-31 8:00,晴,0,25,25,1003,80,1.6,西,287,2.16,1
2017-7-31 8:30,晴,0,26,25,1003,76,1.6,东北,65,5.04,1
2017-7-31 9:00,晴,0,27,26,1003,73,1.6,东北,45,5.76,2
2017-7-31 9:30,晴,0,27,27,1003,68,2.2,西南,222,5.04,1
2017-7-31 10:00,晴,0,28,27,1003,65,2.2,西南,231,9,2
2017-7-31 10:30,晴,0,28,27,1003,64,3.4,西,267,6.48,2
2017-7-31 11:00,晴,0,29,29,1003,60,3.4,东,110,9,2
2017-7-31 11:30,晴,0,30,29,1002,56,3.6,东北,56,5.04,1
2017-7-31 12:00,晴,0,30,29,1002,54,3.6,西,290,7.2,2
2017-7-31 12:30,晴,0,30,30,1002,53,4.5,西南,233,8.64,2
2017-7-31 13:00,晴,0,31,30,1002,56,4.5,南,188,8.28,2
2017-7-31 13:30,晴,0,31,30,1002,54,4.8,南,180,11.52,2
2017-7-31 14:00,晴,0,31,30,1002,55,4.8,西南,208,9.36,2
2017-7-31 14:30,晴,0,31,31,1001,51,4.9,东,107,5.04,1
2017-7-31 15:00,晴,0,32,31,1001,51,4.9,北,3,5.4,1
2017-7-31 15:30,晴,0,32,31,1002,51,5.5,西南,242,15.12,3
